Order ID,Customer_ID,  Order Date,Category,Product Name,Qty,Unit Price,Country ,PaymentMethod,customer_email,Rating,Discount,Returned?
ORD1489,CUST226,09.04.2023,Home and Kitchen,Face Cream,3,48.93,  N/A  ,PayPal,customer15@mail.com,4,0.26,No
ORD1772,CUST298,11-07-2023,Sports,  Notebook  ,5,193.01,,PayPal,customer169@mail.com,5,0.38,No
ORD1378,CUST165,,Beauty,USB-C Cable,10,186.5,,credit card,customer86@mail.com,1,0.14,Yes
ORD1288,CUST229,26.09.2023,ELECTRONICS,,3,175.9,United States,Cash on Delivery,customer203@mail.com,3,0.21,No
ORD1418,CUST290,08/11/2023,Books ,  Face Cream  ,8,26.36,France,COD,customer138@mail.com,4,0.46,Yes
ORD1674,CUST2,01-Apr-2023,Clothing,  Headphones  ,0,89.57,india,  NA  ,customer45@mail.com,3,8%,
ORD1391,CUST73,28-Jun-2024,clothing,Denim Jacket,3,198.66,germany,Credit Card,CUSTOMER174@MAIL.COM,1,36%,No
ORD1592,CUST268,15-Aug-2023,electronics,Phone Case,8,52.67,United Kingdom,credit card,customer115@mail.com,2,19%,Yes
ORD1498,CUST227,30-Sep-2023,Electronics,T-Shirt,,5.95,india,UPI,customer157@mail.com,5,0.16,yes
ORD1138,CUST277,23/02/2023,Beauty,  Shampoo  ,3,76.32,UK,COD,customer161@mail.com,6,0.28,No
ORD1062,CUST118,17-Sep-2023,Books ,Smart Watch ,5,67.46,INDIA,,customer198@mail.com,,0.45,Yes
ORD1471,CUST84,03-15-2024,  Beauty  ,Headphones,6,19.41,   France  ,Credit Card,customer157@mail.com,4,0.12,No
ORD1647,,25.08.2024,Sports,Notebook,-4,190.31, France,,CUSTOMER141@MAIL.COM,5,,No
ORD1057,CUST277,2024-05-27,electronics,Denim Jacket,4,147.62,United States,Credit Card,CUSTOMER261@MAIL.COM,10,0.13,Yes
ORD1702,CUST187,2023-03-02,Books,,0,$54.24,N/A,paypal,customer125@mail.com,2,42%,Yes
ORD1520,CUST137,04-03-2024,ELECTRONICS,Denim Jacket,3,28.35,  France  ,CREDIT CARD,customer134@mail.com,4,0.17,Yes
ORD1838,CUST36,02.08.2024,Books,Notebook,4,18.38,United Kingdom,CREDIT CARD,customer5@mail.com,2,0.07,Yes
ORD1262,CUST73,14/04/2023,  Home & Kitchen  ,Laptop Stand,3,169.62,  germany  ,  upi  ,,4,7%,Yes
ORD1064,CUST110,25.03.2024,clothing,Yoga Mat,3,97.28,,  COD  ,customer85@mail.com,1,20%,No
ORD1812,CUST153,01.04.2024,Books ,Headphones,10,169.53,USA,Credit Card,customer5@mail.com,3,38%,Yes
ORD1014,CUST10,2023/10/30,Clothing,USB-C Cable,9999,58.02,United States,UPI,customer133@mail.com,5,0.29,Yes
ORD1156,CUST141,2024/02/10,electronics,Smart Watch ,1,13.06,germany,upi,customer36@mail.com,1,0.34,Yes
ORD1040,CUST47,16/04/2024,ELECTRONICS, Running Shoes,9999,126.33,United States,CREDIT CARD,customer35@mail.com,good,0.4,Yes
ORD1492,CUST274,23.09.2023,ELECTRONICS,Notebook,8,183.88,USA,,,5,0.1,No
ORD1379,CUST137,invalid_date,clothing,T-Shirt,,136.41,United Kingdom,NA,customer93@mail.com,2,0.42,Yes
ORD1187,,01-Jul-2024,electronics,  Wireless Mouse  ,2,$140.7,United Kingdom,CREDIT CARD,customer10@mail.com,6,0.48,N
ORD1763,cust106,2023/07/27,Electronics,Gel Pen,1,65.03,N/A,  COD  ,,5,29%,No
ORD1216,CUST163,21-May-2023,Sports,Denim Jacket,,102.01,France,CREDIT CARD,customer58@mail.com,2,0.14,Yes
ORD1921,CUST124,28/10/2024,Books,Headphones,5,197.31,N/A,  COD  ,customer202@mail.com,1,0.48,Yes
ORD1791,CUST255,,  Home & Kitchen  ,Shampoo,9,33.68,INDIA,COD,customer162@mail.com,1,0.23,no
ORD1052,CUST103,2024-11-11,Books , Running Shoes,,-45.12,india,NA,customer148@mail.com,2,48%,No
ORD1878,CUST155,13.07.2024,ELECTRONICS,Notebook,1,86.91,germany,UPI,customer98@mail.com,2,,0
ORD1337,CUST190,07-12-2024,beauty ,,9999,19.79, France,PayPal,customer107@mail.com,,0.37,N
ORD1748,CUST187,2023-01-23,  beauty   ,Gel Pen,9,41.52,INDIA,UPI,customer100@mail.com,9,23%,No
ORD1719,CUST43,2024-08-05,Clothing,Wireless Mouse,4,127.91,  Australia  ,,customer99@mail.com,1,10%,1
ORD1724,CUST250,2023-04-07,Books,Face Cream,6,37.47,U.S.A,Credit Card,customer183@mail.com,2,,Yes
ORD1295,CUST191,12-Apr-2024,clothing,T-Shirt,2,150.39, France,,customer284@mail.com,3,0.07,Y
ORD1701,CUST141,10.12.2023,clothing,,5,195.7,U.S.A,  credit card  ,customer165@mail.com,3,43%,Yes
ORD1251,CUST149,16-Oct-2023,  clothing  ,Notebook,9999,161.23,United Kingdom,upi,customer158@mail.com,4,0.26,Yes
ORD1726,CUST107,13/06/2024,beauty ,Webcam HD,2,172.08,unknown,  Debit Card  ,customer185@mail.com,2,50%,Yes
ORD1461,CUST207,14-Dec-2023,Books,Laptop Stand,4,-129.88,,credit card,customer45@mail.com,4,,No
ORD1455,CUST197,02-02-2024,beauty ,  Gel Pen  ,9,182.04,Germany,NA,customer85@mail.com,2,41%,No
ORD1270,CUST20,31.07.2023,Home & Kitchen,Phone Case,4,51.1,unknown,PayPal,customer89@mail.com,1,,No
ORD1815,CUST167,2023-01-19,electronics,,5,134.69,United Kingdom,paypal,customer195@mail.com,3,0.17,Yes
ORD1862,CUST155,04-06-2024,ELECTRONICS,Face Cream,1,23.47,,PayPal,customer286@mail.com,1,0.47,Yes
ORD1269,CUST296,10.04.2024,Clothing,Bluetooth Speaker,2,118.73,N/A,,customer260@mail.com,4,,No
ORD1201,CUST186,2024-06-01,  Books   ,Power Bank,3,,unknown,NA,,3,0.12,
ORD1161,CUST205,23/02/2024,Electronics,Denim Jacket,6,133.28,,paypal,customer233@mail.com,5,25%,no
ORD1555,CUST233,2024-05-11,beauty ,Laptop Stand,3,118.12,U.S.A,credit card,customer140@mail.com,2,31%,Yes
ORD1729,CUST136,08-Apr-2024,clothing,,2,115.44,N/A,UPI,customer200@mail.com,2,0.07,Yes
ORD1401,CUST135,20.02.2023,electronics,Gel Pen,2,free,,NA,customer165@mail.com,5,45%,
ORD1702,CUST187,2023-03-02,Books,,0,$54.24,N/A,paypal,customer125@mail.com,2,42%,Yes
ORD1476,CUST5,12-29-2023,Clothing,Laptop Stand,3,162.22,INDIA,upi,customer45@mail.com,2,0.16,No
ORD1821,CUST117,02/04/2023,beauty ,Power Bank,0,104.7,UK,CREDIT CARD,customer216@mail.com,4,15%,Yes
ORD1771,CUST284,12-Mar-2024,Sports,   Running Shoes  ,7,149.06,germany,COD,customer237@mail.com,4,3%,No
ORD1105,CUST87,17-Apr-2024,  clothing  ,Wireless Mouse,4,13.46,germany,Debit Card,customer83@mail.com,4,0.14,Yes
ORD1565,cust65,07-01-2024,Home and Kitchen,Wireless Mouse,8,49.52,UK,PayPal,customer42@mail.com,3,0.21,Y
ORD1389,CUST238,14-Mar-2023,Beauty,,1,,United States,CREDIT CARD,customer35@mail.com,3,47%,No
ORD1001,CUST69,2023/05/01,ELECTRONICS,USB-C Cable,4,77.62,INDIA,paypal,,5,0.16,No
ORD1978,CUST287,2023-12-17,beauty ,Denim Jacket,10,118.54,UK,Credit Card,CUSTOMER123@MAIL.COM,4,13%,Yes
ORD1119,CUST293,2023-12-15,electronics,,10,73.93,N/A,,customer90@mail.com,3,0.38,Yes
ORD1561,CUST205,29-Apr-2023,Electronics,Phone Case,7,52.14,India,paypal,CUSTOMER73@MAIL.COM,1,41%,Yes
ORD1931,CUST128,2023/09/25,Clothing,Gel Pen,9,$59.69, France,  NA  ,customer103@mail.com,3,37%,True
ORD1080,CUST109,05-03-2023,Home and Kitchen,  Smart Watch   ,4,24.03,  United States  ,Credit Card,customer9@mail.com,5,,Yes
ORD1205,CUST239,2023-01-07,Home & Kitchen,Notebook,7,190.65,United States,PayPal,CUSTOMER75@MAIL.COM,4,0.3,No
ORD1034,CUST163,01.09.2024,Clothing,USB-C Cable,8,191.01,  Germany  ,Cash on Delivery,customer5@mail.com,3,0.39,No
ORD1871,CUST11,20-Mar-2024,electronics,Phone Case,-5,78.2,United States,PayPal,customer18@mail.com,3,45%,Yes
ORD1775,CUST106,2023-02-18,clothing,,1,172.79,UK,CREDIT CARD,customer121@mail.com,4,,Yes
ORD1508,CUST173,,Home & Kitchen,Bluetooth Speaker,3,37.23,  UK  ,NA,customer50@mail.com,2,22%,Yes
ORD1427,CUST58,06/12/2023,ELECTRONICS,USB-C Cable,7,166.04,USA,COD,customer186@mail.com,2,7%,No
ORD1454,cust176,27-Jun-2024,Sports,Gel Pen,1,39.96,N/A,paypal,customer154@mail.com,2,7%,No
ORD1971,CUST265,02.01.2024,Books,Laptop Stand,6,73.62,  USA  ,Cash on Delivery,customer37@mail.com,3,0.02,No
ORD1366,CUST211,01-08-2023,Clothing,Phone Case,4,,India,PayPal,customer75@mail.com,1,0.11,Yes
ORD1091,CUST154,29-May-2023,electronics,T-Shirt,10,168.44,  UK  ,Cash on Delivery,CUSTOMER132@MAIL.COM,4,34%,No
ORD1339,CUST273,14-Jul-2024,Books,Notebook,3,45.14,INDIA,NA,customer209@@mail.com,2,0.35,Yes
ORD1897,CUST110,2024/02/24,Books ,  Phone Case  ,6,68.03,France,,customer100@mail.com,5,0.39,No
ORD1564,CUST165,2024/09/02,  beauty   ,,6,-41.64,Australia,,customer212@mail.com,5,12%,No
ORD1345,CUST243,2024-07-24,Electronics, Running Shoes,10,$175.87,United States,NA,customer28@mail.com,2,0.07,Yes
ORD1776,CUST139,13.05.2024,  Clothing  ,   Running Shoes  ,1,74.12,U.S.A,COD,customer251@mail.com,3,0.24,0
ORD1241,CUST49,05-May-2023,Clothing,T-Shirt,1,175.1,U.S.A,  PayPal  ,customer88@mail.com,1,0.34,No
ORD1013,CUST80,10/01/2024,Beauty,Headphones,2,82.66,United Kingdom,CREDIT CARD,customer216@mail.com,3,23%,True
ORD1315,CUST9,2023-11-01,Beauty,Denim Jacket,,114.9,Australia,UPI,customer214@mail.com,4,0.21,Yes
ORD1600,CUST255,30-Nov-2024,  Electronics  ,Bluetooth Speaker,5,94.88,Germany,UPI,customer26@mail.com,1,0.18,No
ORD1387,CUST43,07-04-2024,Electronics,Headphones,10,6.07,unknown,  paypal  ,customer118@mail.com,2,0.03,False
ORD1273,CUST6,2024/08/26,Books,T-Shirt,7,157.89,UK,COD,customer168@mail.com,1,0.15,Yes
ORD1166,CUST123,2024/04/28,  Sports  , Running Shoes,five,51.53,United Kingdom,  Credit Card  ,customer20@mail.com,2,0.02,no
ORD1840,CUST145,03-Feb-2023,Beauty,Notebook,7,167.17,U.S.A,NA,customer293@mail.com,good,,No
ORD1020,CUST22,18-Apr-2023,Books,Wireless Mouse,4,$100.41,INDIA,,customer270@mail.com,,0.13,Y
ORD1646,CUST266,09-05-2024,Home and Kitchen,,2,$192.78,Germany,credit card,,3,0.25,True
ORD1818,CUST82,01.09.2023,Home and Kitchen,Yoga Mat,8,175.75,France,Debit Card,customer270@mail.com,3,0.42,No
ORD1484,cust21,2024-05-20,ELECTRONICS,,9,157.96,United States,  Debit Card  ,customer37@mail.com,2,46%,1
ORD1433,CUST291,02.08.2024,Clothing,  Smart Watch   ,5,59.56,india,Credit Card,customer158@mail.com,2,0.09,no
ORD1504,CUST198,2024/05/15,ELECTRONICS,Smart Watch ,0,158.41,Germany,,customer165@mail.com,1,0.01,Yes
ORD1831,CUST90,2024-04-08,Home and Kitchen,Notebook,2,107.67,,,customer299@@mail.com,good,0.32,Yes
ORD1243,CUST112,07.10.2024,ELECTRONICS,Denim Jacket,8,162.35,United States,,customer52@mail.com,,0.45,no
ORD1566,CUST107,10-11-2023,beauty ,T-Shirt,2,109.62,UK,  Cash on Delivery  ,customer226@mail.com,2,24%,Yes
ORD1875,CUST192,02-Sep-2023,Electronics,Smart Watch ,6,32.13,India,,customer76@mail.com,4,42%,no
ORD1562,CUST163,2023-07-05,Electronics,Denim Jacket,7,-115.28,INDIA,CREDIT CARD,customer155@mail.com,,0.37,Yes
ORD1995,CUST22,2024-06-15,electronics,USB-C Cable,7,Rs.141.62,UK,Debit Card,customer158@mail.com,3,0.1,Yes
ORD1686,CUST148,16.09.2024,Electronics,,6,117.23,germany,Debit Card,customer3@mail.com,4,0.08,No
ORD1957,,24/01/2024,Electronics,Notebook,9,124.77,U.S.A,COD,customer270@mail.com,2,0.29,No
ORD1189,CUST217,08-23-2023,electronics,Bluetooth Speaker,4,159.81,unknown,NA,customer242@mail.com,2,37%,
ORD1782,CUST61,02-29-2024,Books,Gel Pen,10,free, France,Debit Card,customer116@mail.com,3,4%,True
ORD1975,CUST40,2024-09-25,beauty ,,2,66.06,United Kingdom,NA,,5,0.11,Yes
ORD1699,CUST253,03.05.2024,electronics,T-Shirt,8,94.69,U.S.A,Cash on Delivery,customer46@@mail.com,8,0.45,No
ORD1475,CUST245,16-Mar-2024,  beauty   ,Webcam HD,9,64.97,UK,credit card,,4,0.06,Yes
ORD1681,CUST182,03-24-2024,ELECTRONICS,  Shampoo  ,,13.09,India,NA,customer128@mail.com,4,46%,0
ORD1510,CUST52,05/05/2023,  Books  ,Power Bank,7,33.39,Australia,NA,customer131@@mail.com,3,0.34,No
ORD1016,cust208,16.03.2024,Home and Kitchen,Headphones,10,171.23,USA,COD,customer215@mail.com,4,0.31,1
ORD1474,CUST277,invalid_date,  Home and Kitchen  ,Shampoo,7,$47.88,United Kingdom,NA,customer217@mail.com,1,0.31,No
ORD1560,CUST168,02-03-2024,Home and Kitchen,wireless mouse,6,129.43,India,,customer156@mail.com,2,0.46,No
ORD1856,CUST46,21.01.2024,electronics,Yoga Mat,7,46.23,N/A,Credit Card,customer48@mail.com,2,0.19,Yes
ORD1747,CUST130,16/02/2024,Electronics,Laptop Stand,9,81.51,India,  Debit Card  ,customer240@mail.com,5,0.25,Yes
ORD1252,CUST239,18/09/2024,ELECTRONICS,Gel Pen,-3,173.35,  Germany  ,,customer50@mail.com,1,41%,No
ORD1021,CUST106,16-Apr-2024,Books,Phone Case,10,128.39,U.S.A,upi,customer291@mail.com,4,17%,Yes
ORD1313,CUST278,25/04/2023,Electronics,Webcam HD,1,110.73,UK,COD,,2,0.07,N
ORD1459,CUST118,28.01.2024,Home & Kitchen,Yoga Mat,-2,15.3,India,UPI,,4,0.12,No
ORD1160,CUST240,10-06-2024,Clothing,Power Bank,4,59.93,India,  Debit Card  ,customer259@@mail.com,3,40%,No
ORD1276,CUST176,2023-09-14,clothing,Denim Jacket,1,71.99,Germany,PayPal,customer126@mail.com,5,0.12,no
ORD1955,CUST256,06.01.2023,beauty ,Notebook,2,175.87,France,paypal,customer147@mail.com,3,0.36,Yes
ORD1191,CUST268,09-15-2024,beauty ,Headphones,4,95.04,USA,NA,customer244@mail.com,1,4%,No
ORD1385,CUST114,06.07.2024,Home & Kitchen,,6,79.41,India,  upi  ,customer139@mail.com,4,,Yes
ORD1805,CUST236,21.05.2024,Home and Kitchen,Yoga Mat,7,62.92,United States,upi,customer186@mail.com,5,11%,No
ORD1413,CUST26,30.09.2023,Sports,Bluetooth Speaker,6,55.56,Germany,NA,customer217@mail.com,2,0.09,False
ORD1491,CUST130,10-06-2023,Home & Kitchen,USB-C Cable,,192.43,,CREDIT CARD,,2,13%,No
ORD1065,CUST34,19-Jan-2024,Electronics,Laptop Stand,6,175.39,France,Cash on Delivery,customer253@mail.com,1,27%,No
ORD1769,CUST161,23/04/2024,clothing,  Webcam HD  ,3,195.23,germany,,CUSTOMER236@MAIL.COM,4,0.19,Yes
ORD1308,CUST3,2024-05-27,Sports,USB-C Cable,-4,194.93,unknown,upi,customer232@mail.com,1,43%,No
ORD1661,,30/07/2024,ELECTRONICS,Notebook,9,25.42,France,UPI,customer11@mail.com,4,0.09,No
ORD1130,CUST45,20-Feb-2023,  Books  ,Face Cream,6,93.82,,,customer280@mail.com,2,0.4,No
ORD1871,CUST266,2024-09-16,Home & Kitchen,T-Shirt,10,77.41,Australia,credit card,customer41@mail.com,2,48%,Yes
ORD1087,CUST157,2023/03/03,clothing,Bluetooth Speaker,9,186.73,U.S.A,UPI,customer45@mail.com,3,0.3,No
ORD1330,CUST250,2023-07-22,Beauty,Denim Jacket,3,$22.02,Australia,paypal,CUSTOMER197@MAIL.COM,1,0.02,No
ORD1466,CUST76,27.03.2024,Home and Kitchen,  Headphones  ,five,117.45,Australia,Credit Card,customer71@mail.com,4,0.33,No
ORD1121,CUST208,2023-06-28,electronics,,8,197.63,unknown,Credit Card,,3,39%,No
ORD1860,CUST78,12-Mar-2024,Home and Kitchen,wireless mouse,1,$184.07,U.S.A,CREDIT CARD,CUSTOMER263@MAIL.COM,1,46%,Yes
